timestamp,symbol,direction,entry_price,exit_price,reason,entry_ts,hold_ms,entry_delta,exit_delta,lead_exchange,pnl_pct
1762409458113,USUAL_USDT,long,0.03364,0.03394,TP HIT,1762409447866,10246,0.003554502369668102,-0.0002946375957573089,binance,0.008917954815695442
1762409587339,USUAL_USDT,long,0.03391,0.03397,TP HIT,1762409577092,10247,0.003233392122280981,-0.0002943773918163986,binance,0.0017693895606015202
1762409622299,APR_USDT,long,0.25975,0.26073935483871,TP HIT,1762409612195,10104,0.0034529061960483862,-0.00011505714504860969,binance,0.003808873296285058
1762409639767,SYN_USDT,short,0.07807,0.07846,TP HIT,1762409629497,10270,0.003330344562572004,-0.0006376737661013694,binance,-0.004995516843858095
1762409804840,BAT_USDT,long,0.1965,0.1971,TP HIT,1762409794535,10305,0.003044140030441347,-0.0005073566717401775,binance,0.003053435114503763
1762409860587,USUAL_USDT,short,0.0338,0.03375,TP HIT,1762409850386,10200,0.0032544378698224556,-0.0002963841138115905,binance,0.0014792899408282395
1762410139292,TURTLE_USDT,long,0.1012,0.1014,TP HIT,1762410119887,19405,0.0039370078740157246,0.0,binance,0.001976284584980294
1762410316030,AT_USDT,short,0.3691,0.3675,TP HIT,1762410305858,10171,0.003251151449471631,-0.00027218290691341583,binance,0.004334868599295558
1762410527834,SYN_USDT,long,0.07769,0.07762,TP HIT,1762410517616,10218,0.003974358974359035,-0.0006437491953134349,binance,-0.0009010168618869948
1762410643396,SYN_USDT,long,0.0774,0.0777,TP HIT,1762410633093,10303,0.0030911901081917066,-0.00025730091341832147,binance,0.0038759689922481734
1762410815922,BLUAI_USDT,short,0.0157,0.01564,TP HIT,1762410805665,10257,0.003184713375796049,-0.000639795265515009,binance,0.0038216560509552588
1762411127353,ICNT_USDT,short,0.3018,0.302708333333333,TP HIT,1762411117096,10257,0.0033134526176275708,-0.00033046926635837574,binance,-0.0030097194610106404
1762411195004,USUAL_USDT,short,0.03391,0.03311,TP HIT,1762411184773,10230,0.005308168681804766,0.0,binance,0.02359186080802129
1762411213350,USUAL_USDT,short,0.03315,0.03299,TP HIT,1762411203074,10276,0.003016591251885247,-0.0006066120715801997,binance,0.0048265460030166045
1762411454117,BLUAI_USDT,long,0.01559,0.015622717198582,TP HIT,1762411443906,10211,0.0031969309462916515,-0.000639795265515009,binance,0.0020986015767799626
1762411508527,BLUAI_USDT,short,0.01562,0.01559,TP HIT,1762411498369,10157,0.003201024327784872,-0.0006418485237483692,binance,0.0019206145966709676
1762411598652,USUAL_USDT,short,0.03303,0.03284,TP HIT,1762411588436,10216,0.003027550711474294,-0.0006093845216331256,binance,0.005752346351801264
1762411626457,USUAL_USDT,long,0.03279,0.03338,TP HIT,1762411615847,10610,0.004553734061930703,-0.0005993407252024611,binance,0.017993290637389456
1762411670584,SYN_USDT,long,0.07854,0.07911,TP HIT,1762411657684,12900,0.0031729914963827925,-0.0005058168942842485,binance,0.007257448433919036
1762411826064,ICNT_USDT,short,0.3024,0.300490256410256,TP HIT,1762411815803,10260,0.0033068783068783097,-0.0003330003330002963,binance,0.006315289648624323
1762411845734,SYN_USDT,long,0.07883,0.07952,TP HIT,1762411835389,10345,0.004294556018694037,-0.001005530417295082,binance,0.008753012812381025
1762411860987,BAT_USDT,short,0.2013,0.2013,TP HIT,1762411850782,10205,0.003477396920019901,-0.0004970178926442184,binance,-0.0
1762411930090,BAT_USDT,short,0.2009,0.1996,TP HIT,1762411919812,10278,0.00348432055749132,-0.000501253132832025,binance,0.006470881035340944
1762412103006,SYN_USDT,long,0.08089,0.08083,TP HIT,1762412077705,25301,0.003081094404732564,-0.0006182762458267389,binance,-0.0007417480529114166
1762412418290,BLUAI_USDT,short,0.01553,0.01548,TP HIT,1762412408044,10246,0.004507405022537065,-0.0006464124111183793,binance,0.0032195750160978554
