age,pre_BD_FEV1_male,pre_BD_FEV1_male,pre_BD_FVC_male,pre_BD_FVC_male,pre_BD_FEV1_FVC_male,pre_BD_FEV1_FVC_male,post_BD_FEV1_male,post_BD_FEV1_male,post_BD_FVC_male,post_BD_FVC_male,post_BD_FEV1_FVC_male,post_BD_FEV1_FVC_male,post_BD_DLCO_male,post_BD_DLCO_male,post_BD_KCO_male,post_BD_KCO_male,pre_BD_FEV1_female,pre_BD_FEV1_female,pre_BD_FVC_female,pre_BD_FVC_female,pre_BD_FEV1_FVC_female,pre_BD_FEV1_FVC_female,post_BD_FEV1_female,post_BD_FEV1_female,post_BD_FVC_female,post_BD_FVC_female,post_BD_FEV1_FVC_female,post_BD_FEV1_FVC_female,post_BD_DLCO_female,post_BD_DLCO_female,post_BD_KCO_female,post_BD_KCO_female
,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline,MSpline,SSpline
50.0,-0.0004521821307907903,-0.0001423232779007577,-0.0004838132005502427,-0.0550106903066907,0.0005373057471448894,9.77233316352688e-05,-0.004429204280153032,-0.006774779139619991,-0.0005714366483751121,-0.01646294659580638,-0.002281288690975075,0.0002363284640183316,-0.0131035493171292,-0.02153664046238823,-0.0168923915614092,-0.02416218918004143,-0.01457330869947127,0.0001188958604285695,-0.01850973377796272,9.972323011187001e-05,0.0007043870110329808,8.862317528279817e-05,-0.003842564034811424,4.328082851268178e-05,-0.004926343104614039,0.0002564555901423127,0.0008659286704333635,0.02418484661889186,-0.005229862322161605,2.131118974357804e-05,-0.003458587727020734,6.062672304008032e-05
50.1,-0.0004353851756986327,-0.0001368811799933312,-0.0004647011675145141,-0.05296319618503409,0.000512687518878896,9.427137374196093e-05,-0.004272267417457565,-0.0065386613967644,-0.0005538660305017817,-0.01594352139848354,-0.002192813914951602,0.0002287187763485576,-0.01269448178599886,-0.02078734097076174,-0.01634848548971796,-0.02332994469387817,-0.01401965102480651,0.0001144094141722896,-0.01778928674241964,9.641683853889305e-05,0.0006794656449795045,8.502520916309209e-05,-0.003755599603419757,4.198120485288115e-05,-0.004749074638077388,0.0002480581187582764,0.0008201640868986948,0.02332581477003437,-0.005090568887460289,1.968904325710952e-05,-0.003351802350080202,5.825444980755989e-05
50.2,-0.0004186217140575987,-0.0001314499337339292,-0.0004456272442403542,-0.05091978480610848,0.0004881183798345345,9.082629911949525e-05,-0.004115688937750273,-0.006303011736942477,-0.0005363390781034649,-0.01542510835292044,-0.002104524892613813,0.0002211233981079808,-0.01228635906896347,-0.02003959913564257,-0.01580542883832875,-0.02249920915368175,-0.01346709735421325,0.0001099319139767907,-0.01707027629214775,9.311703997427756e-05,0.0006545939726101124,8.143441745733782e-05,-0.003668959978287312,4.068516285471446e-05,-0.004572277483773535,0.0002396767188805882,0.0007744915101177696,0.02246843670975984,-0.004951526667458239,1.807078786919547e-05,-0.003245206861818561,5.588755861252181e-05
50.3,-0.0004018938840419928,-0.0001260303020220732,-0.0004265978692101768,-0.04888101150362445,0.0004636092083314391,8.738797330032355e-05,-0.003959656316135929,-0.006067815964645895,-0.0005188913079172686,-0.01490760148193981,-0.002016459893954492,0.0002135387457640192,-0.01187971414532774,-0.01929366783582864,-0.0152622617229467,-0.02166934964628853,-0.01291579967072876,0.000105463674827444,-0.01635284258606218,8.982351746045225e-05,0.0006297664038532047,7.785057508957749e-05,-0.003583269147502843,3.939674125286174e-05,-0.004396436253437441,0.0002313085401239867,0.000728913935257619,0.02161246522540283,-0.004812629395863244,1.645914608960908e-05,-0.003138706868649921,5.352868495256402e-05
50.4,-0.0003852108778097385,-0.0001206255690240354,-0.0004076399160890531,-0.04684921502909534,0.0004392051826916932,8.395591869003738e-05,-0.003804260644617363,-0.005833062130735645,-0.0005015393083105391,-0.01439093038502648,-0.001928638090414547,0.0002059633162581065,-0.01147480695188507,-0.01854964671000836,-0.01471859970897493,-0.02084004861329714,-0.01236639145938523,0.000101006101860257,-0.01563757658107412,8.653504106836962e-05,0.0006049608974791343,7.427289001515902e-05,-0.003498815615059714,3.811765159156266e-05,-0.004221773406089868,0.0002229522042838106,0.0006834335325594243,0.02075779747727857,-0.004673845869243021,1.485547752144711e-05,-0.003032264851652422,5.117889000816334e-05
50.5,-0.000368576666439635,-0.0001152372333832474,-0.0003887650027656342,-0.04482545280904837,0.0004149257012027174,8.052986263162865e-05,-0.003649591919127504,-0.005598738417424087,-0.0004842994685267943,-0.01387502547734654,-0.001841078420172809,0.0001983956241531359,-0.01107189429965327,-0.0178076341692428,-0.01417406293602064,-0.0200109922517151,-0.0118191317862355,9.655979529021863e-05,-0.01492472578281911,8.325100747175185e-05,0.0005801688607242061,7.070117756002858e-05,-0.003415884431898331,3.684958488348045e-05,-0.004048508732856337,0.0002146063492309835,0.0006380524442110569,0.01990433181541018,-0.00453514525186316,1.326112544575153e-05,-0.002925843735822831,4.883922215315195e-05
50.6,-0.0003519951727912751,-0.0001098667755972116,-0.0003699846074780577,-0.04281076954873786,0.0003907899293046913,7.710953555672972e-05,-0.003495739051911917,-0.005364833136801028,-0.0004671879809319268,-0.01335981798053743,-0.001753799590784005,0.0001908342014349529,-0.01067122990924352,-0.01706772741081908,-0.0136282760668241,-0.01918187047172148,-0.01127427659599878,9.2125347951999e-05,-0.0142145347064675,7.997082039201686e-05,0.0005553818023688595,6.713525510004814e-05,-0.003334757234803476,3.559421183929601e-05,-0.003876859386996445,0.0002062696287326027,0.0005927727846641306,0.01905196776635698,-0.00439649707168055,1.167741700358604e-05,-0.00281940688514265,4.651071709504961e-05
50.7,-0.0003354702720896885,-0.000104515658231108,-0.000351310070471067,-0.0408061973833389,0.0003668168023586715,7.36946709500863e-05,-0.003342790519538674,-0.005131335676067827,-0.0004502206158703004,-0.01284524029248457,-0.00166682154790726,0.0001832775795258534,-0.01027305811083679,-0.01633002216608759,-0.01308087197134516,-0.01835237446764859,-0.01073207874933613,8.770334538965585e-05,-0.01350724491239164,7.66938905103487e-05,0.0005305913315260535,6.357494203612646e-05,-0.003255708649991362,3.435312386823597e-05,-0.003707042465913135,0.0001979406963150687,0.0005475983530412731,0.01820060896019804,-0.004257869799897396,1.010574462689817e-05,-0.002712916920919684,4.419441314684747e-05
50.8,-0.0003190059490187913,-9.918536796815758e-05,-0.0003327530353363084,-0.03881276692206015,0.0003430259023063931,7.028503028472244e-05,-0.003190851094347913,-0.004898261399668424,-0.0004334067418154675,-0.01233123594707397,-0.001580204044463879,0.0001757238210524648,-0.009877447216859903,-0.01559460571233195,-0.01253158994771242,-0.01752213389410917,-0.01019279113117366,8.32944477875408e-05,-0.01280310097996429,7.341967613916367e-05,0.0005057894082822201,6.002012341621565e-05,-0.003178924976438902,3.312650785325388e-05,-0.00353933214407931,0.0001896178479423583,0.0005025729461177464,0.01735022891510063,-0.004119199152496034,8.5493843116069e-06,-0.00260630938580958,4.189168984680691e-05
