age;FRC_males_Mspline;FRC_males_Sspline;FRC_males_Lspline;FRC_females_Mspline;FRC_females_Sspline;FRC_females_Lspline;TLC_males_Mspline;TLC_males_Sspline;TLC_males_Lspline;TLC_females_Mspline;TLC_females_Sspline;TLC_females_Lspline;RV_males_Mspline;RV_males_Sspline;RV_males_Lspline;RV_females_Mspline;RV_females_Sspline;RV_females_Lspline;RV_TLC_males_Mspline;RV_TLC_males_Sspline;RV_TLC_males_Lspline;RV_TLC_females_Mspline;RV_TLC_females_Sspline;RV_TLC_females_Lspline;ERV_males_Mspline;ERV_males_Sspline;ERV_males_Lspline;ERV_females_Mspline;ERV_females_Sspline;ERV_females_Lspline;IC_males_Mspline;IC_males_Sspline;IC_males_Lspline;IC_females_Mspline;IC_females_Sspline;IC_females_Lspline;VC_males_Mspline;VC_males_Sspline;VC_males_Lspline;VC_females_Mspline;VC_females_Sspline;VC_females_Lspline
5.0;0.106032077174753;-0.00278122301298556;0;0.0191074847057582;0.0508975445306563;0;-0.0911046967630949;0.0944106225880472;0;-0.170942941911745;0.155206334995461;0;0.140919626976035;0.211689017400363;0;0.0481009159079053;0.323502297073431;0;0.384532947255642;0.169039959684766;0;0.322473456327884;0.31774556065133;0;-0.182072519409289;;0;-0.391394993144754;;0;-0.35572246352617;;0;-0.352867555932802;;0;-0.392173205504228;;0;-0.394504036200336;;0
5.25;0.0947028906919982;-0.00461267632355078;0;0.0134091720662433;0.0458748844498731;0;-0.0891981783650078;0.0929059880571879;0;-0.163469290402645;0.152961954137669;0;0.141065692274569;0.210587887616556;0;0.0483053563029499;0.320438231682048;0;0.381116769804611;0.167815318941013;0;0.319383100143885;0.314084191321855;0;-0.178602757471758;;0;-0.385966017138088;;0;-0.349874042527237;;0;-0.347161126039142;;0;-0.387137353037136;;0;-0.389755823206338;;0
5.5;0.084110016019034;-0.00632577793244704;0;0.00831144081340973;0.041140809571629;0;-0.0873831124794329;0.0914016199982499;0;-0.156339340868568;0.150718140467775;0;0.141211757573103;0.209486757832749;0;0.048509548952294;0.317373933889666;0;0.377700592353579;0.16659067819726;0;0.316292653752544;0.31042258216;0;-0.175132995534227;;0;-0.38053704113142;;0;-0.344025999157621;;0;-0.34145715833005;;0;-0.382101500570045;;0;-0.385007632699256;;0
5.75;0.0741747363160883;-0.00792660881210283;0;0.00377126256269555;0.0366790774590102;0;-0.0856536741801399;0.0898977848831546;0;-0.149520984049325;0.148474961402115;0;0.141357822871638;0.208385628048942;0;0.0487132644617683;0.314309188510173;0;0.374284414902548;0.165366037453507;0;0.313202033628543;0.306760511098747;0;-0.171663233596696;;0;-0.375108065124754;;0;-0.338178711046643;;0;-0.335755841001962;;0;-0.377065648102951;;0;-0.380259485500311;;0
6.0;0.06482864799443;-0.00942106800433296;0;-0.000255134517043842;0.0324748167249349;0;-0.0840043941148974;0.0883947467250958;0;-0.142986410998535;0.146232484357025;0;0.141503886403137;0.207284496984132;0;0.0489162734372055;0.311243780357458;0;0.370868237251471;0.164141395604878;0;0.310111156246567;0.303097756071081;0;-0.168193471659166;;0;-0.369679089118089;;0;-0.332332555823625;;0;-0.330057362251306;;0;-0.372029796952308;;0;-0.375511402430719;;0
6.25;0.0560148774058327;-0.0108147030248142;0;-0.00380711055631089;0.0285138812121417;0;-0.0824239778038098;0.0868926102463832;0;-0.136711951948129;0.143990776312688;0;0.141649709756894;0.206183191803792;0;0.0491184158809617;0.308177564623305;0;0.36745203240997;0.16291660357999;0;0.307019963061111;0.299434166227589;0;-0.164723709721635;;0;-0.364250113111421;;0;-0.326487878362505;;0;-0.324361927766907;;0;-0.366994124735019;;0;-0.370763398984005;;0
6.5;0.0477084111193928;-0.0121112914801385;0;-0.00692415733436924;0.0247831708494677;0;-0.0809004695044973;0.0853914431001663;0;-0.130678847320517;0.141749903844866;0;0.1417946069318;0.205081216125947;0;0.0493196825501103;0.30511054938214;0;0.364035722124501;0.161691232771375;0;0.303928449788979;0.295769745423011;0;-0.161253947784108;;0;-0.358821137104755;;0;-0.3206448925157;;0;-0.318669813207141;;0;-0.361959141574541;;0;-0.366015479525522;;0
6.75;0.0399012443329205;-0.0133136746068478;0;-0.00965187892291119;0.0212710169486905;0;-0.0794210207839097;0.0838913634552874;0;-0.124875885573189;0.139509933818767;0;0.141938263755515;0.203978359165236;0;0.0495199742294017;0.302042651471275;0;0.360619260039202;0.160465092741996;0;0.300836579766485;0.292104405191346;0;-0.157784185846577;;0;-0.353392161098089;;0;-0.314803779380251;;0;-0.312981311722776;;0;-0.356925064206557;;0;-0.361267654859144;;0
7.0;0.0325831296330854;-0.0144248962215929;0;-0.0120316147129973;0.0179664337943133;0;-0.0779605157231149;0.0823924894805892;0;-0.119293792608035;0.13727093309959;0;0.142080572626823;0.202874567632209;0;0.0497191931957368;0.298973789244647;0;0.357202618261896;0.159238124957905;0;0.297744316869619;0.288438058603535;0;-0.154314423909046;;0;-0.347963185091421;;0;-0.308964720053197;;0;-0.307296716464585;;0;-0.35189194756977;;0;-0.356519935405469;;0
7.25;0.0257420424057671;-0.0154481143336216;0;-0.0140993406704872;0.0148589929715259;0;-0.0764957245875824;0.0808949393449141;0;-0.113923499751218;0.135032968552543;0;0.142221303951327;0.201769695226218;0;0.04991724166644;0.29590388099214;0;0.353785757996442;0.158010192988116;0;0.29465162495016;0.284770618663308;0;-0.150844661971515;;0;-0.342534210229067;;0;-0.303127900955978;;0;-0.301616329051402;;0;-0.346859942154431;;0;-0.35177233158509;;0
