;age;TLCO_males_Mspline;TLCO_males_Sspline;TLCO_males_Lspline;TLCO_females_Mspline;TLCO_females_Sspline;TLCO_females_Lspline;KCO_SI_males_Mspline;KCO_SI_males_Sspline;KCO_SI_males_Lspline;KCO_SI_females_Mspline;KCO_SI_females_Sspline;KCO_SI_females_Lspline;VA_males_Mspline;VA_males_Sspline;VA_males_Lspline;VA_females_Mspline;VA_females_Sspline;VA_females_Lspline;DLCO_males_Mspline;DLCO_males_Sspline;DLCO_males_Lspline;DLCO_females_Mspline;DLCO_females_Sspline;DLCO_females_Lspline;KCO_trad_males_Mspline;KCO_trad_males_Sspline;KCO_trad_males_Lspline;KCO_trad_females_Mspline;KCO_trad_females_Sspline;KCO_trad_females_Lspline
27;11.75;-0.0692600460387069;0.0198198318776548;0;-0.0350194033386693;0.0283688993858748;0;-0.0340139135820867;0.0287575228841974;0;-0.005179060562781;0.0276240346806194;0;-0.0366622727968373;0.0007130470181344;0;-0.0338674073411926;0.0206794899408727;0;-0.0692600439882876;0.0198198330451864;0;-0.0350194023230284;0.0283689008466157;0;-0.0340139309818412;0.0287573160214762;0;-0.0051790597320229;0.0276240342370735;0
28;12;-0.0627334410777518;0.0124821135792856;0;-0.0308721044770577;0.022395653138479;0;-0.0298440395012074;0.0197312418127711;0;-0.0041657796138308;0.0226953155576879;0;-0.0344858192970356;-0.0023587210411646;0;-0.0298886398407898;0.0153811329454165;0;-0.062733439157558;0.0124821147750469;0;-0.0308721034067947;0.022395654901143;0;-0.0298440571960232;0.0197311139370417;0;-0.0041657787492486;0.0226953153374232;0
29;12.25;-0.0560972662130634;0.005432133492673;0;-0.026831690946449;0.0166266935000052;0;-0.0257005946323572;0.010993560204787;0;-0.0032013649155961;0.0179056637485517;0;-0.0321701816142301;-0.0052728587235195;0;-0.025960294598363;0.0102613516959278;0;-0.0560972644340065;0.0054321347073775;0;-0.0268316898282439;0.0166266955455716;0;-0.0257006125939676;0.0109935100484189;0;-0.0032013640238091;0.0179056637393697;0
30;12.5;-0.0493772283534089;-0.0013387810271303;0;-0.0228999562596384;0.0110556608644643;0;-0.0215946399773337;0.0025503997453095;0;-0.0022847323211774;0.0132532909726126;0;-0.0297288240996725;-0.0080353823991008;0;-0.0220919415293075;0.0053221715283298;0;-0.0493772267248884;-0.0013387798022188;0;-0.0228999550998594;0.0110556631747298;0;-0.0215946581777686;0.0025504254319919;0;-0.0022847314084826;0.0132532911630598;0
31;12.75;-0.0425963541992349;-0.0078390135431492;0;-0.0190782204016058;0.0056764307347532;0;-0.0175358913361423;-0.0055937404585131;0;-0.0014147985402202;0.0087362758372981;0;-0.0271740229156379;-0.0106520083011508;0;-0.0182919142868467;0.0005649282048794;0;-0.0425963527292961;-0.0078390123162568;0;-0.0190782192063308;0.005676433292286;0;-0.0175359097477661;-0.0055936413390569;0;-0.0014147976126164;0.0087362762166134;0
32;13;-0.035777023973548;-0.0140767929705581;0;-0.0153670202374991;0.0004829459656496;0;-0.0135332143638709;-0.0134364932330087;0;-0.0005898339689962;0.0043523326694416;0;-0.0245184309435817;-0.0131283904356856;0;-0.0145682755895624;-0.0040102903072587;0;-0.0357770226689045;-0.0140767917493885;0;-0.0153670190124631;0.0004829487537478;0;-0.0135332329596691;-0.0134363235172648;0;-0.0005898330321203;0.0043523332275192;0
33;13.25;-0.0289483763788638;-0.0200607289191046;0;-0.0117654984651523;-0.0045310775121461;0;-0.0095961616548967;-0.0209811299645655;0;0.0001936986318713;9.83725103507e-05;0;-0.0217811070657881;-0.0154710365612325;0;-0.0109304127665339;-0.0084057283604326;0;-0.0289483752445463;-0.0200607277106326;0;-0.0117654972155874;-0.0045310745094857;0;-0.0095961804098019;-0.0209808926448232;0;0.0001936995729536;9.83725103507e-05;0
34;13.5;-0.0221393929940668;-0.0257992905690205;0;-0.0082724524147916;-0.0093717273903706;0;-0.0057336895740878;-0.0282327567278047;0;0.0009393883620867;-0.0040287813298862;0;-0.0189816949684545;-0.017686426799862;0;-0.0073869357204206;-0.0126241371344391;0;-0.0221393920334378;-0.0257992893794738;0;-0.0082724511454337;-0.00937172418849;0;-0.0057337084652511;-0.0282324548581259;0;0.0009393893028679;-0.00402878044201;0
35;13.75;-0.0153759512311566;-0.0313005815751592;0;-0.0048865750347069;-0.0140448168966738;0;-0.0019536448763291;-0.0351965775613294;0;0.0016505243703632;-0.0080322376801997;0;-0.016137900628765;-0.0197806331624335;0;-0.0039453328013596;-0.0166683631540625;0;-0.0153759504460735;-0.0313005804100854;0;-0.0048865737498351;-0.01404481351029;0;-0.0019536638829391;-0.0351962142441096;0;0.0016505253068492;-0.0080322366400993;0
36;14;-0.0086811435828106;-0.0365723586292837;0;-0.0016064738631342;-0.0185558999805637;0;0.0017371155107182;-0.0418778604889312;0;0.0023301239572979;-0.0119150350444261;0;-0.0132656852643454;-0.0217593513948837;0;-0.0006120940559224;-0.0205413245682187;0;-0.0086811429737849;-0.0365723574936074;0;-0.0016064725666105;-0.0185558964238013;0;0.0017370964076053;-0.0418774388631409;0;0.0023301248859617;-0.0119150338598326;0
37;14.25;-0.0020755629290789;-0.0416220491814594;0;0.0015693126025508;-0.0229102855476098;0;0.0053326181022175;-0.0482819096959228;0;0.0029809576836554;-0.0156801399556745;0;-0.010379438556436;-0.0236279300758504;0;0.002607179811223;-0.0242459908996726;0;-0.0020755624954063;-0.0416220480795362;0;0.0015693139072423;-0.022910281834033;0;0.0053325989198276;-0.0482814329267847;0;0.0029809586013973;-0.0156801386338297;0
38;14.5;0.0044224438248203;-0.0464567681973762;0;0.0046423007807225;-0.0271130508041224;0;0.0088276785624295;-0.0544140419942718;0;0.0036055718442651;-0.0193304460073489;0;-0.0074921329587631;-0.0253913970178665;0;0.005707680953348;-0.0277853657733127;0;0.0044224440849287;-0.0464567671330409;0;0.0046423020904518;-0.0271130469467642;0;0.0088276593164118;-0.0544135132641939;0;0.0036055727483752;-0.0193304445550389;0
39;14.75;0.010796549897222;-0.0510833339950125;0;0.0076140498163397;-0.0311690537676046;0;0.0122178179982466;-0.0602795669604645;0;0.0042063086187549;-0.0228687734394952;0;-0.004615461387285;-0.0270544832628143;0;0.0086853088161245;-0.0311624722011508;0;0.0107965499865328;-0.051083332971624;0;0.0076140511282965;-0.031169049778994;0;0.0122177987027969;-0.0602789894610882;0;0.0042063095068769;-0.0228687718630838;0
40;15;0.0170322758459527;-0.0555082965194771;0;0.0104862089748154;-0.0350829548527465;0;0.0154992023058851;-0.0658838318748147;0;0.0047852944270157;-0.026297875064937;0;-0.0017599496938753;-0.0286216497706824;0;0.0115368786993741;-0.0343805766845189;0;0.0170322757681083;-0.0555082955399566;0;0.0104862102864836;-0.0350829507449197;0;0.0154991829738695;-0.0658832087975918;0;0.0047852952971254;-0.0262978733703871;0
41;15.25;0.023117670092029;-0.0597383515326995;0;0.0132610359049377;-0.0388593175910976;0;0.0186689894641638;-0.0712340600785129;0;0.0053441853590054;-0.0296204902489186;0;0.0010652511720259;-0.0300972528903771;0;0.0142626454127228;-0.0374453332984235;0;0.0231176698514366;-0.059738350599525;0;0.0132610372140824;-0.0388593133754909;0;0.018668970107413;-0.0712333945325292;0;0.0053441862094008;-0.0296204884417361;0
42;15.5;0.0290432017516871;-0.0637803789404279;0;0.0159410847998229;-0.0425025672350572;0;0.0217252963043153;-0.0763394549860625;0;0.0058843380034647;-0.0328393147449093;0;0.0038522862846104;-0.0314855716396041;0;0.0168647491238634;-0.0403635324132687;0;0.0290432013534216;-0.0637803780556274;0;0.0159410861044611;-0.0425025629224649;0;0.0217252769339229;-0.0763387499120349;0;0.0058843388327511;-0.0328393128301288;0
43;15.75;0.0348005527652013;-0.0676409607860673;0;0.018528833406684;-0.046016938138979;0;0.0246666345250519;-0.0812089002996046;0;0.0064070108128717;-0.0359569644509294;0;0.0065941149723478;-0.032790644390682;0;0.0193453618879431;-0.0431415965041362;0;0.0348005522149224;-0.0676409599512515;0;0.0185288347050676;-0.0460169337395935;0;0.024666615151435;-0.0812081584755571;0;0.0064070116199408;-0.0359569624331477;0
44;16;0.0403824411569396;-0.0713263710605234;0;0.0210266805868731;-0.0494064834302468;0;0.0274918407576701;-0.0858508497982207;0;0.0069133743542031;-0.0389759769033662;0;0.009284413587741;-0.0340162760716463;0;0.0217066561314301;-0.0457855874037087;0;0.0403824404608439;-0.0713263702769233;0;0.0210266818774718;-0.0494064789536965;0;0.0274918213906163;-0.0858500738498253;0;0.0069133751382022;-0.0389759747867771;0
45;16.25;0.045782520276445;-0.0748425940437618;0;0.0234369488103958;-0.0526750848293891;0;0.0302000417719404;-0.0902733537828206;0;0.0074045183112216;-0.0418988133416476;0;0.0119175094424762;-0.0351660547266897;0;0.0239507984339848;-0.0483012314034976;0;0.045782519441194;-0.0748425933122603;0;0.0234369500918801;-0.0526750802847751;0;0.0302000224206473;-0.0902725461929588;0;0.0074045190715361;-0.0418988111300711;0
46;16.5;0.0509952882521532;-0.0781953413219501;0;0.0257618866334601;-0.0558264618303461;0;0.0327906233565205;-0.094484083547747;0;0.0078814578471733;-0.0447278608159025;0;0.0144883212689777;-0.0362433666815258;0;0.0260799442252022;-0.0506939422679693;0;0.0509952872848318;-0.0781953406431113;0;0.0257618879046806;-0.0558264572262728;0;0.0327906040296315;-0.0944832466653558;0;0.0078814585834061;-0.0447278585128115;0
47;16.75;0.056016006529152;-0.0813900675898231;0;0.0280036711477871;-0.0588641802923935;0;0.0352632024577897;-0.098490354049293;0;0.0083451393946183;-0.0474654343193559;0;0.01699230549848;-0.0372514104484472;0;0.0280962332781733;-0.0529688423657007;0;0.0560160054372103;-0.0813900669639189;0;0.0280036724077686;-0.058864175637001;0;0.035263183163432;-0.0984894900975697;0;0.0083451401065683;-0.0474654319279029;0
48;17;0.0608406265001786;-0.0844319853418862;0;0.030164410387008;-0.061791660479614;0;0.0376176022135248;-0.102299144928995;0;0.0087964459296765;-0.0501137789225972;0;0.0194254077307079;-0.0381932094931066;0;0.0300017858936741;-0.0551307820902052;0;0.0608406252913953;-0.0844319847689223;0;0.0301644116349262;-0.0617916557806051;0;0.0376175829593399;-0.102298256013001;0;0.0087964466173255;-0.0501137764456367;0
49;17.25;0.0654657235805711;-0.0873260785680572;0;0.0322461457668277;-0.0646121846171601;0;0.0398538296776256;-0.105917120015689;0;0.0092362021587399;-0.0526750720487901;0;0.0217840189553549;-0.0390716239763602;0;0.0317986986224632;-0.0571843577029405;0;0.0654657222630153;-0.0873260780477951;0;0.0322461470020068;-0.0646121798818262;0;0.0398538104708015;-0.105916208129418;0;0.0092362028222368;-0.0526750694889015;0
50;17.5;0.069888622403921;-0.0900771357271002;0;0.0342508123366123;-0.06732889521323;0;0.0419721519356;-0.109350632558537;0;0.0096649771163841;-0.0551513480857992;0;0.0240650276161549;-0.0398893663608351;0;0.0334896169886942;-0.0591339481459916;0;0.0698886209858989;-0.0900771352590803;0;0.034250813558506;-0.0673288904484775;0;0.0419721327828877;-0.109349699592901;0;0.0096649777560218;-0.0551513454453205;0
51;17.75;0.0741103084959285;-0.0926900862400497;0;0.0361800709609685;-0.0699447663316874;0;0.0439746212740659;-0.112605535096096;0;0.0100822721147384;-0.0575441870705731;0;0.0262672560166202;-0.0406490884311683;0;0.0350800602305519;-0.0609838124933209;0;0.0741103069857143;-0.0926900858236623;0;0.0361800721691168;-0.0699447615440667;0;0.0439746021816871;-0.112604582869256;0;0.0100822727309193;-0.0575441843517035;0
52;18;0.0781345768191191;-0.0951699237057333;0;0.0380354737388044;-0.0724626437561438;0;0.0458646412500712;-0.115687251199757;0;0.0104873077130021;-0.0598550175434205;0;0.0283910291126404;-0.0413533696165924;0;0.0365761859653801;-0.0627380250410314;0;0.0781345752247491;-0.0951699233402707;0;0.0380354749328262;-0.0724626389518725;0;0.0458646222236467;-0.11568628148086;0;0.0104873083062174;-0.0598550147482559;0
53;18.25;0.0819652483562816;-0.0975214163968932;0;0.039818540296233;-0.0748852662612538;0;0.0476455266353621;-0.118600981329466;0;0.0108793830117793;-0.0620852552381745;0;0.0304367847909148;-0.0420046542836428;0;0.0379837738139521;-0.0644004524143855;0;0.081965246685554;-0.0975214160815616;0;0.0398185414758139;-0.0748852614462352;0;0.047645507679952;-0.118599995840941;0;0.0108793835825995;-0.0620852523687125;0
54;18.5;0.0856060810445882;-0.0997491113883582;0;0.0415307577950186;-0.0772152706866029;0;0.0493204646106098;-0.121351720630934;0;0.0112578689335945;-0.0642363012717824;0;0.0324050224452996;-0.0426052583266601;0;0.0393082521967258;-0.0659747665707533;0;0.0856060793050801;-0.0997491111222839;0;0.0415307589599152;-0.0772152658664438;0;0.0493204457307495;-0.121350721050018;0;0.0112578694826668;-0.0642362983299281;0
55;18.75;0.0890607291339478;-0.101857347063639;0;0.0431735810812395;-0.0794551967307542;0;0.0508925032914842;-0.123944256114888;0;0.0116222022370041;-0.0663095406656837;0;0.0342962780508724;-0.0431573757359613;0;0.0405547225830372;-0.0674644568231546;0;0.0890607273330133;-0.101857346845877;0;0.0431735822312653;-0.0794551919107802;0;0.0508924844912206;-0.123943244075537;0;0.011622202765043;-0.0663095376532554;0
56;19;0.092332911867322;-0.103850266603587;0;0.0447484329252186;-0.0816074914715279;0;0.0523646344595226;-0.12638323322978;0;0.0119718800580331;-0.0683063411045903;0;0.0361111941172432;-0.0436630930295965;0;0.0417279818126808;-0.0688728409859221;0;0.0923329100121038;-0.103850266433128;0;0.0447484340602413;-0.0816074866568;0;0.0523646157424498;-0.126382210322596;0;0.0119718805658131;-0.0683063380233229;0
57;19.25;0.0954263216193354;-0.105731828298526;0;0.0462567046467752;-0.0836745135810955;0;0.0537397578468664;-0.128673134421623;0;0.0123064553554637;-0.0702280520627216;0;0.0378504727133713;-0.0441243925458252;0;0.0428325419003119;-0.0702030765962571;0;0.095426319716756;-0.105731828174305;0;0.0462567057667167;-0.0836745087764244;0;0.0537397392161543;-0.128672102194759;0;0.0123064558438148;-0.0702280489142726;0
58;19.5;0.0983442562775494;-0.107505812617878;0;0.0476997541554223;-0.0856585377783263;0;0.0550205201323668;-0.130818164643285;0;0.012625529092424;-0.0720760027712202;0;0.0395147046609257;-0.0445431440305328;0;0.0438726548725867;-0.0714581638165521;0;0.0983442543343545;-0.107505812538775;0;0.0476997552602523;-0.0856585329882842;0;0.055020501590787;-0.130817124607474;0;0.0126255295622295;-0.0720759995571723;0
59;19.75;0.101089881823752;-0.109175834248198;0;0.0490789190363072;-0.0875617563614681;0;0.05620943880316;-0.132822347459919;0;0.0129287637208213;-0.073851507941904;0;0.0411044831556566;-0.0449211213032528;0;0.0448522986217146;-0.0726409905765313;0;0.101089879846524;-0.109175834213035;0;0.0490789201260382;-0.0875617515904028;0;0.0562094203531096;-0.132821301090459;0;0.0129287641730063;-0.0738515046637729;0
60;20;0.103666314908871;-0.110745351865187;0;0.0503954778253579;-0.0893862898747657;0;0.0573089441491597;-0.134689560288087;0;0.0132158246822809;-0.0755558473700111;0;0.0426204366343672;-0.0452600111855359;0;0.0457752912473506;-0.0737542286532231;0;0.103666312904036;-0.110745351872738;0;0.0503954789000458;-0.0893862851268132;0;0.0573089257926904;-0.134688509025848;0;0.0132158251178183;-0.075555844029239;0
61;20.25;0.106076991232383;-0.112217679880874;0;0.0516506895257862;-0.0911341835549675;0;0.0583215502926944;-0.136423664930913;0;0.0134864313277672;-0.0771902852998525;0;0.0440633907827586;-0.0455614336190489;0;0.0466452083199052;-0.0748004535842908;0;0.106076989206174;-0.112217679929879;0;0.0516506905855234;-0.0911341788340627;0;0.058321532031536;-0.136422610179111;0;0.0134864317476726;-0.0771902818978147;0
62;20.5;0.108326719020836;-0.113596005804179;0;0.0528459633310954;-0.0928073802575349;0;0.0592503360408871;-0.138028867274367;0;0.0137405897301921;-0.07875615588398;0;0.0454348396059103;-0.0458269891997998;0;0.0474649729853898;-0.0757826376920714;0;0.108326716979168;-0.113596005893379;0;0.0528459643760035;-0.092807375567407;0;0.059250317876486;-0.138027810383328;0;0.0137405901354466;-0.078756152422059;0
